reference_date,horizon,location,output_type_id,term,coefficient,selected_alpha,training_sample_count
2026-01-04,2,SE-M,0.025,hubdemo-persistence,0,1,11
2026-01-04,2,SE-M,0.1,intercept,-20.5035135227,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-damped4,0,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-exptrend4,0.308089161471,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-linear4,0,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-mean3,0,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-mean6,7.08048169073,0.01,11
2026-01-04,2,SE-M,0.1,hubdemo-persistence,0,0.01,11
2026-01-04,2,SE-M,0.25,intercept,-13.8190490215,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-damped4,0,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-exptrend4,0.211219797424,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-linear4,0,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-mean3,0,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-mean6,7.55124950019,0.01,11
2026-01-04,2,SE-M,0.25,hubdemo-persistence,0,0.01,11
2026-01-04,2,SE-M,0.5,intercept,-12.4401253781,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-damped4,0,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-exptrend4,-0.530380214912,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-linear4,0,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-mean3,0,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-mean6,10.1380715006,0.01,11
2026-01-04,2,SE-M,0.5,hubdemo-persistence,1.73870224814,0.01,11
2026-01-04,2,SE-M,0.75,intercept,-11.5481559144,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-damped4,1.194884731,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-exptrend4,-0.61579870893,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-linear4,0,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-mean3,0,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-mean6,10.7433756678,0.01,11
2026-01-04,2,SE-M,0.75,hubdemo-persistence,0,0.01,11
2026-01-04,2,SE-M,0.9,intercept,-6.05883318339,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-damped4,0,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-linear4,0,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-mean3,0,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-mean6,10.9411777578,0.1,11
2026-01-04,2,SE-M,0.9,hubdemo-persistence,0,0.1,11
2026-01-04,2,SE-M,0.975,intercept,-10.1428620653,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-damped4,0,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-exptrend4,0,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-linear4,0,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-mean3,0,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-mean6,11.485714942,0.01,11
2026-01-04,2,SE-M,0.975,hubdemo-persistence,0,0.01,11
2026-01-11,2,SE-M,0.025,intercept,-18.4071394598,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-damped4,0,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-exptrend4,0,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-linear4,0,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-mean3,0,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-mean6,7.67142835224,0.01,12
2026-01-11,2,SE-M,0.025,hubdemo-persistence,0,0.01,12
2026-01-11,2,SE-M,0.1,intercept,4,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-damped4,0,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-linear4,0,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-mean3,0,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-mean6,0,0.1,12
2026-01-11,2,SE-M,0.1,hubdemo-persistence,0,0.1,12
2026-01-11,2,SE-M,0.25,intercept,-10.7006827347,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-damped4,0,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-exptrend4,0,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-linear4,0,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-mean3,0,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-mean6,7.38775510204,0.1,12
2026-01-11,2,SE-M,0.25,hubdemo-persistence,0,0.1,12
2026-01-11,2,SE-M,0.5,intercept,-13.2300571858,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-damped4,0,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-exptrend4,-0.238353628946,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-linear4,0,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-mean3,0,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-mean6,11.6382082365,0.01,12
2026-01-11,2,SE-M,0.5,hubdemo-persistence,0,0.01,12
2026-01-11,2,SE-M,0.75,intercept,-6.00000334884,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-damped4,0,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-exptrend4,0,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-linear4,0,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-mean3,0,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-mean6,9.0000002093,0.1,12
2026-01-11,2,SE-M,0.75,hubdemo-persistence,0,0.1,12
2026-01-11,2,SE-M,0.9,intercept,-10.773124076,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-damped4,0,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-exptrend4,-0.30402849143,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-linear4,0,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-mean3,0,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-mean6,12.6932653407,0.01,12
2026-01-11,2,SE-M,0.9,hubdemo-persistence,0,0.01,12
2026-01-11,2,SE-M,0.975,intercept,-6.05883318339,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-damped4,0,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-exptrend4,0,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-linear4,0,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-mean3,0,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-mean6,10.9411777578,0.01,12
2026-01-11,2,SE-M,0.975,hubdemo-persistence,0,0.01,12
2026-01-18,2,SE-M,0.025,intercept,4,1,13
2026-01-18,2,SE-M,0.025,hubdemo-damped4,0,1,13
2026-01-18,2,SE-M,0.025,hubdemo-exptrend4,0,1,13
2026-01-18,2,SE-M,0.025,hubdemo-linear4,0,1,13
2026-01-18,2,SE-M,0.025,hubdemo-mean3,0,1,13
2026-01-18,2,SE-M,0.025,hubdemo-mean6,0,1,13
2026-01-18,2,SE-M,0.025,hubdemo-persistence,0,1,13
2026-01-18,2,SE-M,0.1,intercept,4,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-damped4,0,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-linear4,0,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-mean3,0,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-mean6,0,0.1,13
2026-01-18,2,SE-M,0.1,hubdemo-persistence,0,0.1,13
2026-01-18,2,SE-M,0.25,intercept,9,1,13
2026-01-18,2,SE-M,0.25,hubdemo-damped4,0,1,13
2026-01-18,2,SE-M,0.25,hubdemo-exptrend4,0,1,13
2026-01-18,2,SE-M,0.25,hubdemo-linear4,0,1,13
2026-01-18,2,SE-M,0.25,hubdemo-mean3,0,1,13
2026-01-18,2,SE-M,0.25,hubdemo-mean6,0,1,13
2026-01-18,2,SE-M,0.25,hubdemo-persistence,0,1,13
2026-01-18,2,SE-M,0.5,intercept,4.35714192857,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-damped4,0,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-exptrend4,0,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-linear4,0,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-mean3,0,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-mean6,2.78571428571,0.1,13
2026-01-18,2,SE-M,0.5,hubdemo-persistence,0,0.1,13
2026-01-18,2,SE-M,0.75,intercept,32.5254244657,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-damped4,0,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-exptrend4,0,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-linear4,0,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-mean3,0,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-mean6,5.79661007124,0.1,13
2026-01-18,2,SE-M,0.75,hubdemo-persistence,0,0.1,13
2026-01-18,2,SE-M,0.9,intercept,89.0225516146,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-damped4,0.860243515087,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-linear4,0,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-mean3,0,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-mean6,0,0.1,13
2026-01-18,2,SE-M,0.9,hubdemo-persistence,0,0.1,13
2026-01-18,2,SE-M,0.975,intercept,50.4705933841,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-damped4,0,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-exptrend4,0,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-linear4,0,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-mean3,0,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-mean6,5.47058791349,0.01,13
2026-01-18,2,SE-M,0.975,hubdemo-persistence,0,0.01,13
2026-01-25,2,SE-M,0.025,intercept,4,1,14
2026-01-25,2,SE-M,0.025,hubdemo-damped4,0,1,14
2026-01-25,2,SE-M,0.025,hubdemo-exptrend4,0,1,14
2026-01-25,2,SE-M,0.025,hubdemo-linear4,0,1,14
2026-01-25,2,SE-M,0.025,hubdemo-mean3,0,1,14
2026-01-25,2,SE-M,0.025,hubdemo-mean6,0,1,14
2026-01-25,2,SE-M,0.025,hubdemo-persistence,0,1,14
2026-01-25,2,SE-M,0.1,intercept,4,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-damped4,0,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-linear4,0,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-mean3,0,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-mean6,0,0.1,14
2026-01-25,2,SE-M,0.1,hubdemo-persistence,0,0.1,14
2026-01-25,2,SE-M,0.25,intercept,9,1,14
2026-01-25,2,SE-M,0.25,hubdemo-damped4,0,1,14
2026-01-25,2,SE-M,0.25,hubdemo-exptrend4,0,1,14
2026-01-25,2,SE-M,0.25,hubdemo-linear4,0,1,14
2026-01-25,2,SE-M,0.25,hubdemo-mean3,0,1,14
2026-01-25,2,SE-M,0.25,hubdemo-mean6,0,1,14
2026-01-25,2,SE-M,0.25,hubdemo-persistence,0,1,14
2026-01-25,2,SE-M,0.5,intercept,6.77652542814,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-damped4,0,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-exptrend4,0.124795169811,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-linear4,0,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-mean3,0,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-mean6,0,0.1,14
2026-01-25,2,SE-M,0.5,hubdemo-persistence,0.414017498903,0.1,14
2026-01-25,2,SE-M,0.75,intercept,74.6761588644,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-damped4,0,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-exptrend4,0.104467338135,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-linear4,0,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-mean3,0,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-mean6,0,0.1,14
2026-01-25,2,SE-M,0.75,hubdemo-persistence,0,0.1,14
2026-01-25,2,SE-M,0.9,intercept,114.667183481,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-damped4,0,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-exptrend4,0.158983957984,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-linear4,0,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-mean3,0,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-mean6,0,0.1,14
2026-01-25,2,SE-M,0.9,hubdemo-persistence,0,0.1,14
2026-01-25,2,SE-M,0.975,intercept,114.667183481,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-damped4,0,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-exptrend4,0.158983957984,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-linear4,0,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-mean3,0,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-mean6,0,0.01,14
2026-01-25,2,SE-M,0.975,hubdemo-persistence,0,0.01,14
2026-02-01,2,SE-M,0.025,intercept,4,1,15
2026-02-01,2,SE-M,0.025,hubdemo-damped4,0,1,15
2026-02-01,2,SE-M,0.025,hubdemo-exptrend4,0,1,15
2026-02-01,2,SE-M,0.025,hubdemo-linear4,0,1,15
2026-02-01,2,SE-M,0.025,hubdemo-mean3,0,1,15
2026-02-01,2,SE-M,0.025,hubdemo-mean6,0,1,15
2026-02-01,2,SE-M,0.025,hubdemo-persistence,0,1,15
2026-02-01,2,SE-M,0.1,intercept,4,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-damped4,0,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-linear4,0,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-mean3,0,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-mean6,0,0.1,15
2026-02-01,2,SE-M,0.1,hubdemo-persistence,0,0.1,15
2026-02-01,2,SE-M,0.25,intercept,9,1,15
2026-02-01,2,SE-M,0.25,hubdemo-damped4,0,1,15
2026-02-01,2,SE-M,0.25,hubdemo-exptrend4,0,1,15
2026-02-01,2,SE-M,0.25,hubdemo-linear4,0,1,15
2026-02-01,2,SE-M,0.25,hubdemo-mean3,0,1,15
2026-02-01,2,SE-M,0.25,hubdemo-mean6,0,1,15
2026-02-01,2,SE-M,0.25,hubdemo-persistence,0,1,15
2026-02-01,2,SE-M,0.5,intercept,15.9845025458,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-damped4,0.235700754402,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-exptrend4,0.118554567885,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-linear4,0,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-mean3,0,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-mean6,0,0.1,15
2026-02-01,2,SE-M,0.5,hubdemo-persistence,0,0.1,15
2026-02-01,2,SE-M,0.75,intercept,73.7793824723,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-damped4,0.116427587144,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-exptrend4,0.0616168808241,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-linear4,0,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-mean3,0,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-mean6,0,0.1,15
2026-02-01,2,SE-M,0.75,hubdemo-persistence,0,0.1,15
2026-02-01,2,SE-M,0.9,intercept,138,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-damped4,0,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-linear4,0,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-mean3,0,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-mean6,0,0.1,15
2026-02-01,2,SE-M,0.9,hubdemo-persistence,0,0.1,15
2026-02-01,2,SE-M,0.975,intercept,114.667183481,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-damped4,0,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-exptrend4,0.158983957984,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-linear4,0,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-mean3,0,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-mean6,0,0.01,15
2026-02-01,2,SE-M,0.975,hubdemo-persistence,0,0.01,15
2026-02-08,2,SE-M,0.025,intercept,4,1,16
2026-02-08,2,SE-M,0.025,hubdemo-damped4,0,1,16
2026-02-08,2,SE-M,0.025,hubdemo-exptrend4,0,1,16
2026-02-08,2,SE-M,0.025,hubdemo-linear4,0,1,16
2026-02-08,2,SE-M,0.025,hubdemo-mean3,0,1,16
2026-02-08,2,SE-M,0.025,hubdemo-mean6,0,1,16
2026-02-08,2,SE-M,0.025,hubdemo-persistence,0,1,16
2026-02-08,2,SE-M,0.1,intercept,4,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-damped4,0,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-linear4,0,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-mean3,0,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-mean6,0,0.1,16
2026-02-08,2,SE-M,0.1,hubdemo-persistence,0,0.1,16
2026-02-08,2,SE-M,0.25,intercept,9,1,16
2026-02-08,2,SE-M,0.25,hubdemo-damped4,0,1,16
2026-02-08,2,SE-M,0.25,hubdemo-exptrend4,0,1,16
2026-02-08,2,SE-M,0.25,hubdemo-linear4,0,1,16
2026-02-08,2,SE-M,0.25,hubdemo-mean3,0,1,16
2026-02-08,2,SE-M,0.25,hubdemo-mean6,0,1,16
2026-02-08,2,SE-M,0.25,hubdemo-persistence,0,1,16
2026-02-08,2,SE-M,0.5,intercept,15.0589644517,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-damped4,0,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-exptrend4,0.138166594489,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-linear4,0,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-mean3,0,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-mean6,0.640983113869,0.1,16
2026-02-08,2,SE-M,0.5,hubdemo-persistence,0,0.1,16
2026-02-08,2,SE-M,0.75,intercept,86.0338978065,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-damped4,0,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-exptrend4,0,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-linear4,0,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-mean3,0,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-mean6,0.91525424172,0.1,16
2026-02-08,2,SE-M,0.75,hubdemo-persistence,0,0.1,16
2026-02-08,2,SE-M,0.9,intercept,189,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-damped4,0,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-linear4,0,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-mean3,0,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-mean6,0,0.1,16
2026-02-08,2,SE-M,0.9,hubdemo-persistence,0,0.1,16
2026-02-08,2,SE-M,0.975,intercept,109.686110239,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-damped4,0,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-exptrend4,0.143509287758,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-linear4,0,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-mean3,0,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-mean6,0.453260502914,0.01,16
2026-02-08,2,SE-M,0.975,hubdemo-persistence,0,0.01,16
2026-02-15,2,SE-M,0.025,intercept,4,1,17
2026-02-15,2,SE-M,0.025,hubdemo-damped4,0,1,17
2026-02-15,2,SE-M,0.025,hubdemo-exptrend4,0,1,17
2026-02-15,2,SE-M,0.025,hubdemo-linear4,0,1,17
2026-02-15,2,SE-M,0.025,hubdemo-mean3,0,1,17
2026-02-15,2,SE-M,0.025,hubdemo-mean6,0,1,17
2026-02-15,2,SE-M,0.025,hubdemo-persistence,0,1,17
2026-02-15,2,SE-M,0.1,intercept,4,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-damped4,0,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-linear4,0,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-mean3,0,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-mean6,0,0.1,17
2026-02-15,2,SE-M,0.1,hubdemo-persistence,0,0.1,17
2026-02-15,2,SE-M,0.25,intercept,9,1,17
2026-02-15,2,SE-M,0.25,hubdemo-damped4,0,1,17
2026-02-15,2,SE-M,0.25,hubdemo-exptrend4,0,1,17
2026-02-15,2,SE-M,0.25,hubdemo-linear4,0,1,17
2026-02-15,2,SE-M,0.25,hubdemo-mean3,0,1,17
2026-02-15,2,SE-M,0.25,hubdemo-mean6,0,1,17
2026-02-15,2,SE-M,0.25,hubdemo-persistence,0,1,17
2026-02-15,2,SE-M,0.5,intercept,12.7648735427,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-damped4,0,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-exptrend4,0.036481357326,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-linear4,0,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-mean3,0,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-mean6,1.50253686282,0.1,17
2026-02-15,2,SE-M,0.5,hubdemo-persistence,0,0.1,17
2026-02-15,2,SE-M,0.75,intercept,86.0338978065,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-damped4,0,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-exptrend4,0,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-linear4,0,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-mean3,0,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-mean6,0.91525424172,0.1,17
2026-02-15,2,SE-M,0.75,hubdemo-persistence,0,0.1,17
2026-02-15,2,SE-M,0.9,intercept,183.253311131,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-damped4,0,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-linear4,0,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-mean3,0,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-mean6,0.248344372506,0.1,17
2026-02-15,2,SE-M,0.9,hubdemo-persistence,0,0.1,17
2026-02-15,2,SE-M,0.975,intercept,106.621553353,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-damped4,0,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-exptrend4,0.133988647344,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-linear4,0,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-mean3,0,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-mean6,0.732124620798,0.01,17
2026-02-15,2,SE-M,0.975,hubdemo-persistence,0,0.01,17
2026-02-22,2,SE-M,0.025,intercept,4,1,18
2026-02-22,2,SE-M,0.025,hubdemo-damped4,0,1,18
2026-02-22,2,SE-M,0.025,hubdemo-exptrend4,0,1,18
2026-02-22,2,SE-M,0.025,hubdemo-linear4,0,1,18
2026-02-22,2,SE-M,0.025,hubdemo-mean3,0,1,18
2026-02-22,2,SE-M,0.025,hubdemo-mean6,0,1,18
2026-02-22,2,SE-M,0.025,hubdemo-persistence,0,1,18
2026-02-22,2,SE-M,0.1,intercept,4,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-damped4,0,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-exptrend4,0,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-linear4,0,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-mean3,0,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-mean6,0,0.1,18
2026-02-22,2,SE-M,0.1,hubdemo-persistence,0,0.1,18
2026-02-22,2,SE-M,0.25,intercept,5.41877210259,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-damped4,0,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-exptrend4,0,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-linear4,0,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-mean3,0,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-mean6,1.34296029366,0.1,18
2026-02-22,2,SE-M,0.25,hubdemo-persistence,0,0.1,18
2026-02-22,2,SE-M,0.5,intercept,12.7648735427,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-damped4,0,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-exptrend4,0.036481357326,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-linear4,0,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-mean3,0,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-mean6,1.50253686282,0.1,18
2026-02-22,2,SE-M,0.5,hubdemo-persistence,0,0.1,18
2026-02-22,2,SE-M,0.75,intercept,93.8947371579,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-damped4,0,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-exptrend4,0,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-linear4,0,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-mean3,0,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-mean6,0.947368421053,0.1,18
2026-02-22,2,SE-M,0.75,hubdemo-persistence,0,0.1,18
2026-02-22,2,SE-M,0.9,intercept,181.615733583,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-damped4,0,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-exptrend4,0,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-linear4,0,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-mean3,0,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-mean6,0.308623299901,0.1,18
2026-02-22,2,SE-M,0.9,hubdemo-persistence,0,0.1,18
2026-02-22,2,SE-M,0.975,intercept,106.187336641,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-damped4,0,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-exptrend4,0.132639668902,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-linear4,0,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-mean3,0,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-mean6,0.771636845488,0.01,18
2026-02-22,2,SE-M,0.975,hubdemo-persistence,0,0.01,18
