reference_date,target_end_date,target,horizon,location,location_name,output_type,output_type_id,value,distribution,mean,standard_deviation,mean_window_weeks,training_sample_count,training_last_target_end_date,outcome_data_version
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE,Sverige,quantile,0.25,496.106637745,normal_quantiles_clipped_at_zero,834,500.961448498,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE,Sverige,quantile,0.5,834,normal_quantiles_clipped_at_zero,834,500.961448498,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE,Sverige,quantile,0.75,1171.89336226,normal_quantiles_clipped_at_zero,834,500.961448498,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE,Sverige,quantile,0.9,1476.0079286,normal_quantiles_clipped_at_zero,834,500.961448498,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE,Sverige,quantile,0.975,1815.8663967,normal_quantiles_clipped_at_zero,834,500.961448498,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.025,16.999357972,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.1,40.6521484774,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.25,61.8173063375,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.5,85.3333333333,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.75,108.849360329,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.9,130.014518189,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.975,153.667308695,normal_quantiles_clipped_at_zero,85.3333333333,34.8649137945,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.1,27.0147500976,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.25,54.6398460824,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.5,85.3333333333,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.75,116.026820584,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.9,143.651916569,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.975,174.523909698,normal_quantiles_clipped_at_zero,85.3333333333,45.5062322919,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.1,17.6346327089,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.25,49.7030232464,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.5,85.3333333333,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.75,120.96364342,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,153.032033958,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,188.869561287,normal_quantiles_clipped_at_zero,85.3333333333,52.8255767809,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,11.1977955317,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,46.3152698259,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,85.3333333333,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,124.351396841,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,159.468871135,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,198.713854236,normal_quantiles_clipped_at_zero,85.3333333333,57.8482675179,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,62.5307110441,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,87.9610140678,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,110.716738294,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,136,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,161.283261706,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,184.038985932,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,209.469288956,normal_quantiles_clipped_at_zero,136,37.485019896,3,534,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,38.3511352008,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,72.1508392275,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,102.395730256,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,136,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,169.604269744,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.9,199.849160772,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.975,233.648864799,normal_quantiles_clipped_at_zero,136,49.821764874,3,533,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.025,19.7823061446,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.1,60.0093345188,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.25,96.0055695333,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.5,136,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.75,175.994430467,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.9,211.990665481,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.975,252.217693855,normal_quantiles_clipped_at_zero,136,59.2958313378,3,532,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.025,4.98050775608,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.1,50.3309587694,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.25,90.9117711899,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.5,136,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.75,181.08822881,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.9,221.669041231,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.975,267.019492244,normal_quantiles_clipped_at_zero,136,66.8479080623,3,531,2026-03-15,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.1,160.743207067,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.25,332.657455499,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.5,523.666666667,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.75,714.675877835,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.9,886.590126267,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE,Sverige,quantile,0.975,1078.71020068,normal_quantiles_clipped_at_zero,523.666666667,283.190680233,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.1,35.3403295988,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.25,266.657024637,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.5,523.666666667,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.75,780.676308696,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.9,1011.99300373,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE,Sverige,quantile,0.975,1270.49735151,normal_quantiles_clipped_at_zero,523.666666667,381.04306545,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.25,218.327456431,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.5,523.666666667,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.75,829.005876903,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.9,1103.82069093,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE,Sverige,quantile,0.975,1410.93567996,normal_quantiles_clipped_at_zero,523.666666667,452.696590493,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.25,184.286108517,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.5,523.666666667,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.75,863.047224816,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.9,1168.50031386,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE,Sverige,quantile,0.975,1509.85462702,normal_quantiles_clipped_at_zero,523.666666667,503.16636843,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.25,18.1068441487,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.5,41.6666666667,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.75,65.2264891846,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.9,86.4310643808,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.975,110.127905112,normal_quantiles_clipped_at_zero,41.6666666667,34.9298451327,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.25,10.8250652366,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.5,41.6666666667,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.75,72.5082680968,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.9,100.266671463,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.975,131.287640167,normal_quantiles_clipped_at_zero,41.6666666667,45.7258267026,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.25,5.74748840398,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.5,41.6666666667,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.75,77.5858449294,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,109.914225836,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,146.042301328,normal_quantiles_clipped_at_zero,41.6666666667,53.2538533792,3,533,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,2.31569016303,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,41.6666666667,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,81.0176431703,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,116.434749546,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,156.014581785,normal_quantiles_clipped_at_zero,41.6666666667,58.3418450646,3,532,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,17.2385421218,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,42.7699750779,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,65.6161931082,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,91,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,116.383806892,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,139.230024922,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,164.761457878,normal_quantiles_clipped_at_zero,91,37.6340884119,3,535,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,91,50.1690400972,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,26.7057881216,normal_quantiles_clipped_at_zero,91,50.1690400972,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,57.1614966773,normal_quantiles_clipped_at_zero,91,50.1690400972,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,91,normal_quantiles_clipped_at_zero,91,50.1690400972,3,534,2026-03-22,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,124.838503323,normal_quantiles_clipped_at_zero,91,50.1690400972,3,534,2026-03-22,2026-08-25T00:00:00Z
