location,location_name,year,week,target_end_date,value,status,release_status,data_version,source_region_code,source_year_week,official_release_time
SE-M,Region Skåne,2025,15,2025-04-13,49,available,historical,2026-08-25T00:00:00Z,12,2025W15,
SE-O,Västra Götalandsregionen,2025,15,2025-04-13,136,available,historical,2026-08-25T00:00:00Z,14,2025W15,
SE,Sverige,2025,16,2025-04-20,808,available,historical,2026-08-25T00:00:00Z,00,2025W16,
SE-M,Region Skåne,2025,16,2025-04-20,41,available,historical,2026-08-25T00:00:00Z,12,2025W16,
SE-O,Västra Götalandsregionen,2025,16,2025-04-20,92,available,historical,2026-08-25T00:00:00Z,14,2025W16,
SE,Sverige,2025,17,2025-04-27,479,available,historical,2026-08-25T00:00:00Z,00,2025W17,
SE-M,Region Skåne,2025,17,2025-04-27,15,available,historical,2026-08-25T00:00:00Z,12,2025W17,
SE-O,Västra Götalandsregionen,2025,17,2025-04-27,49,available,historical,2026-08-25T00:00:00Z,14,2025W17,
SE,Sverige,2025,18,2025-05-04,290,available,historical,2026-08-25T00:00:00Z,00,2025W18,
SE-M,Region Skåne,2025,18,2025-05-04,19,available,historical,2026-08-25T00:00:00Z,12,2025W18,
SE-O,Västra Götalandsregionen,2025,18,2025-05-04,27,available,historical,2026-08-25T00:00:00Z,14,2025W18,
SE,Sverige,2025,19,2025-05-11,216,available,historical,2026-08-25T00:00:00Z,00,2025W19,
SE-M,Region Skåne,2025,19,2025-05-11,5,available,historical,2026-08-25T00:00:00Z,12,2025W19,
SE-O,Västra Götalandsregionen,2025,19,2025-05-11,48,available,historical,2026-08-25T00:00:00Z,14,2025W19,
SE,Sverige,2025,20,2025-05-18,183,available,historical,2026-08-25T00:00:00Z,00,2025W20,
SE-M,Region Skåne,2025,20,2025-05-18,8,available,historical,2026-08-25T00:00:00Z,12,2025W20,
SE-O,Västra Götalandsregionen,2025,20,2025-05-18,36,available,historical,2026-08-25T00:00:00Z,14,2025W20,
SE,Sverige,2025,21,2025-05-25,131,available,historical,2026-08-25T00:00:00Z,00,2025W21,
SE-M,Region Skåne,2025,21,2025-05-25,7,available,historical,2026-08-25T00:00:00Z,12,2025W21,
SE-O,Västra Götalandsregionen,2025,21,2025-05-25,22,available,historical,2026-08-25T00:00:00Z,14,2025W21,
SE,Sverige,2025,22,2025-06-01,97,available,historical,2026-08-25T00:00:00Z,00,2025W22,
SE-M,Region Skåne,2025,22,2025-06-01,7,available,historical,2026-08-25T00:00:00Z,12,2025W22,
SE-O,Västra Götalandsregionen,2025,22,2025-06-01,10,available,historical,2026-08-25T00:00:00Z,14,2025W22,
SE,Sverige,2025,23,2025-06-08,69,available,historical,2026-08-25T00:00:00Z,00,2025W23,
SE-M,Region Skåne,2025,23,2025-06-08,5,available,historical,2026-08-25T00:00:00Z,12,2025W23,
SE-O,Västra Götalandsregionen,2025,23,2025-06-08,3,available,historical,2026-08-25T00:00:00Z,14,2025W23,
SE,Sverige,2025,24,2025-06-15,48,available,historical,2026-08-25T00:00:00Z,00,2025W24,
SE-M,Region Skåne,2025,24,2025-06-15,2,available,historical,2026-08-25T00:00:00Z,12,2025W24,
SE-O,Västra Götalandsregionen,2025,24,2025-06-15,1,available,historical,2026-08-25T00:00:00Z,14,2025W24,
SE,Sverige,2025,25,2025-06-22,29,available,historical,2026-08-25T00:00:00Z,00,2025W25,
SE-M,Region Skåne,2025,25,2025-06-22,1,available,historical,2026-08-25T00:00:00Z,12,2025W25,
SE-O,Västra Götalandsregionen,2025,25,2025-06-22,2,available,historical,2026-08-25T00:00:00Z,14,2025W25,
SE,Sverige,2025,26,2025-06-29,29,available,historical,2026-08-25T00:00:00Z,00,2025W26,
SE-M,Region Skåne,2025,26,2025-06-29,1,available,historical,2026-08-25T00:00:00Z,12,2025W26,
SE-O,Västra Götalandsregionen,2025,26,2025-06-29,7,available,historical,2026-08-25T00:00:00Z,14,2025W26,
SE,Sverige,2025,27,2025-07-06,18,available,historical,2026-08-25T00:00:00Z,00,2025W27,
SE-M,Region Skåne,2025,27,2025-07-06,3,available,historical,2026-08-25T00:00:00Z,12,2025W27,
SE-O,Västra Götalandsregionen,2025,27,2025-07-06,1,available,historical,2026-08-25T00:00:00Z,14,2025W27,
SE,Sverige,2025,28,2025-07-13,26,available,historical,2026-08-25T00:00:00Z,00,2025W28,
SE-M,Region Skåne,2025,28,2025-07-13,2,available,historical,2026-08-25T00:00:00Z,12,2025W28,
SE-O,Västra Götalandsregionen,2025,28,2025-07-13,1,available,historical,2026-08-25T00:00:00Z,14,2025W28,
SE,Sverige,2025,29,2025-07-20,20,available,historical,2026-08-25T00:00:00Z,00,2025W29,
SE-M,Region Skåne,2025,29,2025-07-20,2,available,historical,2026-08-25T00:00:00Z,12,2025W29,
SE-O,Västra Götalandsregionen,2025,29,2025-07-20,2,available,historical,2026-08-25T00:00:00Z,14,2025W29,
SE,Sverige,2025,30,2025-07-27,12,available,historical,2026-08-25T00:00:00Z,00,2025W30,
SE-M,Region Skåne,2025,30,2025-07-27,0,available,historical,2026-08-25T00:00:00Z,12,2025W30,
SE-O,Västra Götalandsregionen,2025,30,2025-07-27,3,available,historical,2026-08-25T00:00:00Z,14,2025W30,
SE,Sverige,2025,31,2025-08-03,15,available,historical,2026-08-25T00:00:00Z,00,2025W31,
SE-M,Region Skåne,2025,31,2025-08-03,2,available,historical,2026-08-25T00:00:00Z,12,2025W31,
SE-O,Västra Götalandsregionen,2025,31,2025-08-03,1,available,historical,2026-08-25T00:00:00Z,14,2025W31,
SE,Sverige,2025,32,2025-08-10,11,available,historical,2026-08-25T00:00:00Z,00,2025W32,
SE-M,Region Skåne,2025,32,2025-08-10,2,available,historical,2026-08-25T00:00:00Z,12,2025W32,
SE-O,Västra Götalandsregionen,2025,32,2025-08-10,1,available,historical,2026-08-25T00:00:00Z,14,2025W32,
SE,Sverige,2025,33,2025-08-17,16,available,historical,2026-08-25T00:00:00Z,00,2025W33,
SE-M,Region Skåne,2025,33,2025-08-17,3,available,historical,2026-08-25T00:00:00Z,12,2025W33,
SE-O,Västra Götalandsregionen,2025,33,2025-08-17,3,available,historical,2026-08-25T00:00:00Z,14,2025W33,
SE,Sverige,2025,34,2025-08-24,10,available,historical,2026-08-25T00:00:00Z,00,2025W34,
SE-M,Region Skåne,2025,34,2025-08-24,2,available,historical,2026-08-25T00:00:00Z,12,2025W34,
SE-O,Västra Götalandsregionen,2025,34,2025-08-24,0,available,historical,2026-08-25T00:00:00Z,14,2025W34,
SE,Sverige,2025,35,2025-08-31,24,available,historical,2026-08-25T00:00:00Z,00,2025W35,
SE-M,Region Skåne,2025,35,2025-08-31,2,available,historical,2026-08-25T00:00:00Z,12,2025W35,
SE-O,Västra Götalandsregionen,2025,35,2025-08-31,0,available,historical,2026-08-25T00:00:00Z,14,2025W35,
SE,Sverige,2025,36,2025-09-07,25,available,historical,2026-08-25T00:00:00Z,00,2025W36,
SE-M,Region Skåne,2025,36,2025-09-07,2,available,historical,2026-08-25T00:00:00Z,12,2025W36,
SE-O,Västra Götalandsregionen,2025,36,2025-09-07,5,available,historical,2026-08-25T00:00:00Z,14,2025W36,
SE,Sverige,2025,37,2025-09-14,9,available,historical,2026-08-25T00:00:00Z,00,2025W37,
SE-M,Region Skåne,2025,37,2025-09-14,0,available,historical,2026-08-25T00:00:00Z,12,2025W37,
SE-O,Västra Götalandsregionen,2025,37,2025-09-14,1,available,historical,2026-08-25T00:00:00Z,14,2025W37,
SE,Sverige,2025,38,2025-09-21,16,available,historical,2026-08-25T00:00:00Z,00,2025W38,
SE-M,Region Skåne,2025,38,2025-09-21,2,available,historical,2026-08-25T00:00:00Z,12,2025W38,
SE-O,Västra Götalandsregionen,2025,38,2025-09-21,2,available,historical,2026-08-25T00:00:00Z,14,2025W38,
SE,Sverige,2025,39,2025-09-28,14,available,historical,2026-08-25T00:00:00Z,00,2025W39,
SE-M,Region Skåne,2025,39,2025-09-28,1,available,historical,2026-08-25T00:00:00Z,12,2025W39,
SE-O,Västra Götalandsregionen,2025,39,2025-09-28,3,available,historical,2026-08-25T00:00:00Z,14,2025W39,
SE,Sverige,2025,40,2025-10-05,29,available,historical,2026-08-25T00:00:00Z,00,2025W40,
SE-M,Region Skåne,2025,40,2025-10-05,1,available,historical,2026-08-25T00:00:00Z,12,2025W40,
SE-O,Västra Götalandsregionen,2025,40,2025-10-05,3,available,historical,2026-08-25T00:00:00Z,14,2025W40,
